movieId,qtdRatings,summRatings,meanRatings
89215,2.00,7.00,3.50
87919,6.00,17.50,2.92
112138,1222.00,4223.00,3.46
74777,4.00,12.00,3.00
99839,19.00,61.50,3.24
94327,1.00,0.50,0.50
107584,7.00,23.00,3.29
8423,53.00,194.50,3.67
102086,11.00,40.00,3.64
58084,30.00,107.50,3.58
106791,1.00,1.00,1.00
78095,9.00,29.00,3.22
2667,234.00,610.50,2.61
80551,591.00,1688.00,2.86
94122,23.00,78.50,3.41
104861,25.00,67.50,2.70
115122,527.00,2020.00,3.83
79800,76.00,235.50,3.10
74139,51.00,167.00,3.27
6139,56.00,180.00,3.21
117136,11.00,39.50,3.59
147290,6.00,21.50,3.58
135228,2.00,8.00,4.00
2918,24914.00,98177.50,3.94
32792,108.00,403.50,3.74
5722,84.00,296.00,3.52
4040,2046.00,5526.00,2.70
2759,3067.00,10069.00,3.28
89337,72.00,274.50,3.81
4579,70.00,188.50,2.69
9012,8.00,26.00,3.25
5261,6.00,14.50,2.42
102035,1.00,2.00,2.00
79285,3.00,8.50,2.83
58975,397.00,1105.50,2.78
32329,22.00,58.50,2.66
112066,18.00,58.00,3.22
122488,1.00,1.00,1.00
64249,344.00,1053.50,3.06
638,604.00,1987.00,3.29
110380,20.00,60.00,3.00
54787,354.00,1144.00,3.23
117464,15.00,51.50,3.43
7006,91.00,248.00,2.73
133703,8.00,25.00,3.12
86061,3.00,9.00,3.00
1916,3180.00,11558.00,3.63
2993,4656.00,16799.50,3.61
3719,326.00,977.00,3.00
82772,1.00,3.50,3.50
8120,22.00,70.00,3.18
118057,2.00,6.00,3.00
83662,3.00,8.50,2.83
92522,2.00,7.50,3.75
147640,1.00,4.00,4.00
82589,86.00,309.50,3.60
116463,3.00,9.00,3.00
51455,33.00,128.00,3.88
128514,3.00,9.00,3.00
127080,1.00,1.50,1.50
131206,1.00,2.00,2.00
104556,3.00,6.50,2.17
501,1997.00,7654.50,3.83
59669,10.00,30.00,3.00
145935,75.00,233.50,3.11
143655,1.00,3.50,3.50
110242,1.00,3.00,3.00
7302,181.00,678.50,3.75
119929,2.00,2.50,1.25
138374,1.00,3.00,3.00
113951,2.00,7.00,3.50
116076,2.00,6.50,3.25
105521,1.00,1.50,1.50
57357,10.00,32.50,3.25
78959,9.00,34.50,3.83
142638,1.00,4.00,4.00
139731,2.00,5.00,2.50
110744,1.00,3.00,3.00
79533,89.00,305.50,3.43
5140,242.00,510.00,2.11
82397,2.00,7.00,3.50
5299,11242.00,38674.00,3.44
130846,2.00,7.00,3.50
140872,2.00,7.50,3.75
141594,1.00,3.50,3.50
3020,7081.00,25426.00,3.59
122104,15.00,55.00,3.67
71986,6.00,18.50,3.08
133117,3.00,5.50,1.83
88511,2.00,4.00,2.00
45689,4.00,14.50,3.62
26136,17.00,49.50,2.91
25919,8.00,24.00,3.00
6873,2738.00,8876.50,3.24
114382,1.00,5.00,5.00
116481,1.00,3.00,3.00
138382,1.00,3.00,3.00
7308,309.00,778.50,2.52
336,309.00,886.00,2.87
102201,2.00,5.00,2.50
107677,14.00,39.50,2.82
6595,2928.00,8776.50,3.00
82698,8.00,17.00,2.12
150554,2.00,9.00,4.50
62764,42.00,116.50,2.77
136932,3.00,10.50,3.50
97546,1.00,4.00,4.00
58130,4.00,14.50,3.62
91582,9.00,31.00,3.44
2082,5097.00,14699.00,2.88
92257,5.00,7.00,1.40
27903,28.00,82.50,2.95
98304,3.00,8.50,2.83
146136,1.00,5.00,5.00
109273,1.00,3.50,3.50
134569,47.00,140.00,2.98
79838,3.00,13.50,4.50
45512,12.00,31.00,2.58
147495,1.00,2.00,2.00
131554,3.00,12.00,4.00
91256,5.00,17.50,3.50
137339,1.00,1.00,1.00
92968,4.00,13.00,3.25
96383,7.00,20.00,2.86
135747,3.00,7.50,2.50
610,8492.00,28687.50,3.38
110486,5.00,13.50,2.70
92393,54.00,173.00,3.20
89449,20.00,60.50,3.02
150320,1.00,3.50,3.50
112452,2.00,6.50,3.25
143639,1.00,4.50,4.50
1572,641.00,2448.00,3.82
3128,313.00,1022.50,3.27
46772,214.00,658.50,3.08
126164,1.00,2.00,2.00
98854,3.00,10.00,3.33
97773,27.00,83.50,3.09
74129,13.00,42.00,3.23
107213,8.00,22.00,2.75
76272,75.00,254.50,3.39
107159,11.00,40.00,3.64
66553,3.00,11.50,3.83
50754,8.00,28.00,3.50
134664,5.00,12.00,2.40
1939,1901.00,7791.50,4.10
67295,742.00,2679.50,3.61
6765,1658.00,5608.00,3.38
119954,2.00,4.50,2.25
87685,4.00,9.50,2.38
89765,7.00,24.00,3.43
114856,16.00,47.50,2.97
112320,9.00,27.50,3.06
110601,2.00,4.00,2.00
496,418.00,1375.00,3.29
126969,1.00,3.50,3.50
113857,1.00,3.00,3.00
93819,62.00,213.50,3.44
108054,9.00,30.00,3.33
2411,5509.00,15633.50,2.84
4805,102.00,343.50,3.37
144926,2.00,3.00,1.50
83322,25.00,95.00,3.80
78834,1.00,3.50,3.50
63662,4.00,14.00,3.50
133638,1.00,0.50,0.50
45656,11.00,38.00,3.45
5717,97.00,258.00,2.66
136564,47.00,166.00,3.53
79469,17.00,64.50,3.79
76151,32.00,118.50,3.70
8673,8.00,24.50,3.06
142206,1.00,3.50,3.50
133539,1.00,4.00,4.00
74685,724.00,2357.50,3.26
31116,418.00,1606.00,3.84
122711,2.00,7.00,3.50
118272,9.00,28.50,3.17
141922,2.00,7.00,3.50
119703,2.00,6.00,3.00
90531,801.00,2909.00,3.63
59387,2157.00,8507.00,3.94
73135,13.00,46.00,3.54
113717,4.00,8.50,2.12
25747,5.00,16.50,3.30
4660,96.00,292.00,3.04
104074,251.00,709.50,2.83
8757,40.00,141.50,3.54
118334,6.00,13.50,2.25
124763,1.00,4.00,4.00
108649,2.00,8.00,4.00
4995,25848.00,101923.50,3.94
91104,893.00,2050.50,2.30
26302,154.00,561.50,3.65
148380,1.00,2.50,2.50
3499,9692.00,36328.50,3.75
70670,29.00,112.50,3.88
115777,13.00,37.00,2.85
97688,3.00,5.00,1.67
149390,2.00,3.50,1.75
172,13903.00,38083.00,2.74
1228,10478.00,42642.50,4.07
30890,12.00,38.50,3.21
2151,1757.00,5605.50,3.19
66019,25.00,91.50,3.66
201,384.00,1166.50,3.04
71494,55.00,164.00,2.98
7992,30.00,106.50,3.55
144204,2.00,8.00,4.00
150256,1.00,3.50,3.50
98413,1.00,2.00,2.00
137367,2.00,5.00,2.50
129289,1.00,4.00,4.00
82037,146.00,529.00,3.62
72692,49.00,160.50,3.28
45506,129.00,480.50,3.72
765,5662.00,17369.00,3.07
115178,5.00,16.00,3.20
138950,1.00,3.50,3.50
78651,2.00,7.00,3.50
48427,5.00,11.50,2.30
109701,1.00,3.00,3.00
141806,2.00,8.00,4.00
53352,44.00,124.00,2.82
115945,11.00,36.50,3.32
137315,1.00,2.50,2.50
142618,2.00,7.00,3.50
125996,2.00,4.50,2.25
7121,1033.00,4010.50,3.88
82240,33.00,105.50,3.20
84987,4.00,13.50,3.38
97244,17.00,55.50,3.26
6491,7.00,16.50,2.36
135015,1.00,3.50,3.50
141747,1.00,2.00,2.00
7090,8000.00,31278.00,3.91
3258,3746.00,10895.50,2.91
115216,57.00,175.00,3.07
146196,13.00,42.50,3.27
127086,2.00,8.50,4.25
4221,578.00,1640.50,2.84
7884,116.00,419.00,3.61
2493,275.00,1031.50,3.75
8128,812.00,3223.50,3.97
150542,1.00,1.00,1.00
73323,1158.00,4428.50,3.82
41712,59.00,224.50,3.81
94542,15.00,44.00,2.93
151503,1.00,3.00,3.00
4705,911.00,3446.50,3.78
81930,5.00,13.50,2.70
25957,1.00,2.50,2.50
2147,1363.00,3548.00,2.60
77883,7.00,24.50,3.50
112804,379.00,1384.00,3.65
132626,10.00,24.00,2.40
4253,52.00,161.00,3.10
118694,1.00,1.00,1.00
128542,33.00,92.50,2.80
2652,261.00,828.50,3.17
132981,1.00,2.50,2.50
5632,618.00,2327.50,3.77
2850,59.00,162.00,2.75
4512,152.00,329.50,2.17
95002,45.00,143.00,3.18
90929,32.00,103.50,3.23
103182,2.00,8.50,4.25
659,454.00,1674.50,3.69
93831,465.00,1478.50,3.18
1192,1124.00,4408.50,3.92
148056,1.00,4.00,4.00
94670,1.00,4.00,4.00
6034,19.00,47.00,2.47
70843,9.00,21.50,2.39
129536,2.00,4.00,2.00
25984,7.00,24.50,3.50
133507,1.00,3.00,3.00
99331,3.00,6.00,2.00
150054,1.00,3.50,3.50
69849,463.00,1782.00,3.85
1034,1563.00,5528.50,3.54
27178,161.00,619.00,3.84
4286,114.00,364.50,3.20
8424,30.00,89.00,2.97
6807,9335.00,35917.50,3.85
4677,2764.00,8015.50,2.90
141745,1.00,3.00,3.00
98167,3.00,8.00,2.67
5591,140.00,329.50,2.35
26306,99.00,353.50,3.57
139229,2.00,4.00,2.00
126016,9.00,20.50,2.28
5629,343.00,1046.00,3.05
71928,98.00,336.00,3.43
81371,13.00,49.00,3.77
145510,2.00,4.50,2.25
139341,1.00,2.50,2.50
119153,62.00,231.00,3.73
125884,2.00,5.00,2.50
86510,2.00,7.00,3.50
471,11928.00,43612.50,3.66
84972,14.00,51.50,3.68
132494,11.00,36.50,3.32
129295,2.00,8.50,4.25
2186,5584.00,23088.00,4.13
7181,96.00,333.00,3.47
98120,18.00,52.50,2.92
93766,455.00,1285.00,2.82
133747,17.00,43.50,2.56
93504,10.00,27.00,2.70
94133,4.00,16.00,4.00
116682,4.00,9.00,2.25
3336,24.00,73.50,3.06
109284,2.00,8.00,4.00
77947,7.00,21.50,3.07
140477,5.00,14.50,2.90
129305,4.00,12.00,3.00
51321,29.00,88.50,3.05
80456,9.00,24.00,2.67
33994,3.00,9.00,3.00
7365,256.00,946.00,3.70
3904,11.00,20.00,1.82
8063,64.00,203.50,3.18
90243,17.00,61.50,3.62
143874,2.00,6.50,3.25
26940,54.00,165.50,3.06
26063,4.00,12.50,3.12
52606,278.00,935.00,3.36
86721,19.00,64.00,3.37
140527,3.00,8.00,2.67
144720,1.00,3.00,3.00
90430,660.00,2399.00,3.63
145088,7.00,18.50,2.64
128393,2.00,6.50,3.25
87334,4.00,12.00,3.00
74113,3.00,12.00,4.00
125403,1.00,3.50,3.50
48032,131.00,478.50,3.65
33454,101.00,360.00,3.56
130994,1.00,3.50,3.50
27640,13.00,42.50,3.27
55167,327.00,1236.50,3.78
134178,7.00,25.50,3.64
149798,1.00,3.00,3.00
144424,4.00,12.50,3.12
2120,1624.00,4741.00,2.92
51927,306.00,922.00,3.01
5255,537.00,1372.50,2.56
112809,8.00,23.50,2.94
115761,3.00,7.50,2.50
109187,234.00,735.00,3.14
7338,180.00,679.50,3.77
8236,43.00,147.50,3.43
143707,1.00,2.00,2.00
5335,186.00,585.00,3.15
27573,12.00,43.00,3.58
6033,73.00,212.00,2.90
144496,4.00,14.50,3.62
1184,1057.00,3966.50,3.75
140435,4.00,7.50,1.88
43383,6.00,20.50,3.42
45036,10.00,37.00,3.70
8888,3.00,8.00,2.67
142078,1.00,3.00,3.00
81641,331.00,1152.00,3.48
94661,22.00,81.00,3.68
103224,1.00,3.50,3.50
96950,5.00,20.00,4.00
536,767.00,2514.00,3.28
104883,32.00,100.00,3.12
103386,16.00,61.50,3.84
122749,3.00,10.00,3.33
31427,1070.00,3127.50,2.92
41863,813.00,2990.50,3.68
40467,9.00,26.50,2.94
7101,1048.00,3136.00,2.99
103008,9.00,23.50,2.61
83575,6.00,17.50,2.92
80818,2.00,7.00,3.50
119178,2.00,4.50,2.25
138414,1.00,2.00,2.00
90578,139.00,413.50,2.97
59040,64.00,197.50,3.09
84118,4.00,14.50,3.62
96933,7.00,20.50,2.93
125774,1.00,2.00,2.00
3767,487.00,1039.50,2.13
7248,45.00,131.50,2.92
76187,10.00,35.50,3.55
116000,1.00,1.50,1.50
96771,3.00,11.50,3.83
151687,1.00,2.00,2.00
131,198.00,654.50,3.31
5587,90.00,170.00,1.89
141426,1.00,3.00,3.00
8781,2844.00,9605.50,3.38
32483,28.00,94.00,3.36
3297,10.00,24.00,2.40
27728,1357.00,5074.50,3.74
138752,1.00,1.00,1.00
102963,1.00,4.00,4.00
2545,148.00,481.50,3.25
530,36.00,106.50,2.96
72880,5.00,14.00,2.80
97540,4.00,13.00,3.25
90426,12.00,31.00,2.58
81857,1.00,3.00,3.00
97913,2813.00,10661.50,3.79
91947,50.00,167.50,3.35
93376,7.00,22.50,3.21
108056,14.00,53.00,3.79
88414,2.00,4.00,2.00
140789,2.00,6.50,3.25
553,15923.00,58792.00,3.69
61253,20.00,60.00,3.00
119196,2.00,8.00,4.00
135850,4.00,13.00,3.25
7825,5.00,14.50,2.90
75950,12.00,29.50,2.46
127565,31.00,99.00,3.19
86033,8.00,23.00,2.88
100308,4.00,14.00,3.50
126558,2.00,7.00,3.50
80731,2.00,4.00,2.00
952,2719.00,9457.00,3.48
6645,1302.00,4510.50,3.46
26003,359.00,1436.50,4.00
3235,476.00,1488.00,3.13
4524,352.00,1033.00,2.93
110437,3.00,10.00,3.33
5464,9120.00,33590.50,3.68
110278,1.00,3.50,3.50
55512,3.00,7.00,2.33
109783,3.00,9.50,3.17
115357,4.00,2.50,0.62
127072,3.00,11.50,3.83
446,3907.00,15208.50,3.89
7809,310.00,988.50,3.19
3778,26.00,83.00,3.19
117446,15.00,50.00,3.33
129917,1.00,4.00,4.00
55094,852.00,3053.50,3.58
63479,635.00,2040.00,3.21
1877,58.00,156.00,2.69
135945,2.00,3.50,1.75
7150,1189.00,3293.50,2.77
125543,13.00,37.00,2.85
132275,1.00,4.50,4.50
3547,468.00,1730.50,3.70
146634,3.00,7.00,2.33
118195,2.00,7.50,3.75
95572,4.00,13.00,3.25
54691,38.00,131.00,3.45
6545,307.00,1094.50,3.57
92490,31.00,92.00,2.97
44041,66.00,225.00,3.41
110535,2.00,7.00,3.50
149709,1.00,3.00,3.00
134381,1.00,3.50,3.50
150070,1.00,3.00,3.00
60880,4.00,16.00,4.00
2826,8652.00,26979.50,3.12
8207,1877.00,7353.50,3.92
26989,50.00,161.00,3.22
146108,1.00,4.00,4.00
60616,2.00,6.00,3.00
6012,452.00,1265.50,2.80
75805,638.00,1840.00,2.88
55369,23.00,81.50,3.54
1127,18125.00,66370.50,3.66
104721,4.00,15.50,3.88
80799,3.00,10.50,3.50
149564,1.00,3.00,3.00
93022,12.00,42.00,3.50
109,18.00,42.00,2.33
136636,10.00,22.50,2.25
129354,624.00,2178.00,3.49
78445,26.00,93.00,3.58
34435,100.00,381.50,3.81
74681,12.00,28.00,2.33
101782,3.00,10.00,3.33
43244,7.00,25.50,3.64
146333,6.00,17.50,2.92
54372,762.00,2915.50,3.83
124889,2.00,8.50,4.25
4004,27.00,80.50,2.98
5071,140.00,524.00,3.74
110455,8.00,26.00,3.25
93432,77.00,282.50,3.67
33145,626.00,2136.00,3.41
3581,933.00,3431.00,3.68
118103,14.00,41.50,2.96
119643,1.00,3.00,3.00
104119,3.00,12.50,4.17
97146,1.00,3.50,3.50
105089,11.00,42.50,3.86
26954,21.00,80.50,3.83
6199,12.00,27.00,2.25
2668,1498.00,3822.00,2.55
5973,16.00,54.00,3.38
91797,5.00,18.00,3.60
135859,3.00,10.50,3.50
5104,54.00,192.00,3.56
125065,1.00,2.50,2.50
3073,178.00,595.50,3.35
4977,249.00,872.00,3.50
144632,83.00,299.00,3.60
141454,1.00,2.00,2.00
87562,4.00,8.00,2.00
133547,2.00,4.00,2.00
73339,6.00,22.50,3.75
105204,7.00,17.50,2.50
4939,552.00,1871.50,3.39
6690,92.00,299.00,3.25
78633,45.00,161.00,3.58
98279,65.00,202.50,3.12
94801,4.00,13.00,3.25
106563,1.00,2.00,2.00
92083,6.00,17.00,2.83
3130,1139.00,2787.50,2.45
106832,3.00,10.00,3.33
104867,8.00,26.00,3.25
132944,3.00,9.00,3.00
26825,4.00,10.00,2.50
133875,4.00,13.50,3.38
132249,1.00,2.00,2.00
81989,10.00,33.00,3.30
94978,26.00,91.50,3.52
70958,26.00,83.50,3.21
50382,4.00,8.50,2.12
136978,1.00,3.00,3.00
7669,2316.00,9185.00,3.97
5473,72.00,255.00,3.54
95932,32.00,93.00,2.91
125904,2.00,7.00,3.50
31359,71.00,260.50,3.67
26777,13.00,46.00,3.54
100017,14.00,43.00,3.07
55476,4.00,12.50,3.12
1073,31360.00,116021.50,3.70
4954,2105.00,7511.50,3.57
72159,35.00,133.50,3.81
82980,10.00,30.00,3.00
150064,1.00,3.50,3.50
78344,25.00,94.50,3.78
120138,166.00,618.00,3.72
1119,185.00,584.50,3.16
146224,1.00,2.50,2.50
27073,148.00,539.50,3.65
6432,78.00,236.50,3.03
87408,14.00,47.00,3.36
133729,8.00,18.00,2.25
80146,7.00,26.00,3.71
3744,4731.00,14152.00,2.99
119218,35.00,124.00,3.54
75367,7.00,16.00,2.29
91993,2.00,6.50,3.25
101703,8.00,27.00,3.38
4699,882.00,2572.50,2.92
89800,3.00,8.50,2.83
146104,1.00,3.00,3.00
118950,4.00,11.50,2.88
109243,118.00,401.50,3.40
96872,2.00,6.00,3.00
82595,1.00,3.50,3.50
148805,1.00,1.50,1.50
141408,64.00,178.00,2.78
100519,2.00,7.50,3.75
111990,4.00,11.50,2.88
92010,5.00,14.50,2.90
130344,2.00,6.50,3.25
34072,3210.00,11894.00,3.71
100306,14.00,41.50,2.96
93612,8.00,28.00,3.50
7067,322.00,1233.50,3.83
102485,6.00,23.00,3.83
138600,1.00,2.00,2.00
79677,46.00,173.50,3.77
111811,9.00,34.50,3.83
69251,73.00,259.50,3.55
110240,5.00,6.50,1.30
78666,9.00,31.50,3.50
2708,595.00,2215.00,3.72
101235,12.00,41.00,3.42
117632,3.00,7.50,2.50
85203,2.00,7.00,3.50
140653,1.00,5.00,5.00
1100,6057.00,17305.00,2.86
5515,351.00,1339.00,3.81
101612,174.00,497.00,2.86
125499,1.00,2.00,2.00
1759,390.00,1470.50,3.77
6544,81.00,268.50,3.31
149790,1.00,2.50,2.50
109359,6.00,13.50,2.25
128586,2.00,3.50,1.75
85476,1.00,3.00,3.00
5725,49.00,159.00,3.24
7139,2508.00,9780.50,3.90
26435,14.00,38.50,2.75
4825,49.00,164.00,3.35
150042,2.00,6.50,3.25
6874,26225.00,102008.50,3.89
4245,85.00,293.00,3.45
62925,34.00,103.00,3.03
7947,76.00,267.00,3.51
79545,8.00,17.00,2.12
131100,1.00,3.50,3.50
136718,1.00,1.50,1.50
125269,2.00,7.00,3.50
1012,3721.00,13225.00,3.55
4265,1301.00,3030.00,2.33
96020,90.00,351.50,3.91
107634,4.00,11.00,2.75
112950,2.00,5.50,2.75
109613,1.00,3.50,3.50
90284,1.00,1.00,1.00
25,24233.00,88980.50,3.67
48856,306.00,1107.00,3.62
26491,157.00,540.50,3.44
95765,5.00,19.00,3.80
75823,7.00,24.50,3.50
124406,1.00,3.00,3.00
3539,456.00,1707.50,3.74
124348,8.00,19.50,2.44
93522,3.00,9.50,3.17
8678,55.00,182.00,3.31
59159,23.00,64.00,2.78
91079,294.00,1028.50,3.50
115923,3.00,8.50,2.83
115164,1.00,3.50,3.50
3439,2898.00,7302.50,2.52
69951,1519.00,5229.00,3.44
84619,4.00,14.50,3.62
133767,20.00,77.00,3.85
4456,21.00,61.00,2.90
69574,132.00,480.00,3.64
122205,1.00,1.50,1.50
1534,91.00,321.50,3.53
96146,2.00,2.00,1.00
137473,2.00,8.00,4.00
125557,1.00,3.50,3.50
8228,2902.00,11661.50,4.02
55732,318.00,1116.50,3.51
144350,3.00,6.00,2.00
4810,99.00,321.50,3.25
1668,309.00,888.50,2.88
129229,17.00,48.50,2.85
105343,18.00,70.00,3.89
80622,3.00,10.50,3.50
73002,7.00,14.00,2.00
73154,6.00,21.00,3.50
6291,1089.00,4152.50,3.81
2887,119.00,200.00,1.68
88468,55.00,144.50,2.63
7994,24.00,78.50,3.27
116969,4.00,10.50,2.62
104408,19.00,56.50,2.97
89969,6.00,18.50,3.08
95591,6.00,14.50,2.42
21,25141.00,89935.50,3.58
68853,4.00,14.00,3.50
114550,8.00,27.00,3.38
138426,1.00,3.50,3.50
3048,346.00,870.50,2.52
4346,31.00,70.00,2.26
30712,137.00,496.00,3.62
86900,10.00,26.50,2.65
148962,1.00,3.50,3.50
362,8919.00,30081.50,3.37
1104,7417.00,29376.00,3.96
2306,968.00,2428.00,2.51
59805,5.00,16.50,3.30
724,10065.00,30860.50,3.07
93208,25.00,87.00,3.48
123024,7.00,17.50,2.50
2080,11392.00,40739.00,3.58
7272,135.00,448.00,3.32
112913,24.00,84.50,3.52
146042,5.00,10.00,2.00
77336,2.00,5.50,2.75
26483,29.00,93.50,3.22
98065,18.00,62.00,3.44
286,113.00,227.50,2.01
133867,35.00,110.00,3.14
2814,92.00,233.00,2.53
1207,16080.00,67032.00,4.17
5747,1990.00,7648.50,3.84
1850,107.00,316.00,2.95
5304,519.00,2067.50,3.98
116275,6.00,21.00,3.50
141487,5.00,17.50,3.50
136463,14.00,51.00,3.64
139883,2.00,6.00,3.00
148172,28.00,87.50,3.12
149394,3.00,8.50,2.83
86408,19.00,58.00,3.05
27469,18.00,63.50,3.53
48817,22.00,62.50,2.84
1359,4074.00,10547.00,2.59
3552,9637.00,35517.50,3.69
73386,33.00,103.50,3.14
139153,1.00,3.50,3.50
55071,314.00,1195.50,3.81
99708,8.00,25.00,3.12
96054,16.00,57.50,3.59
108143,24.00,74.50,3.10
73236,2.00,5.00,2.50
85734,11.00,33.50,3.05
73117,36.00,126.50,3.51
126247,1.00,2.00,2.00
136517,2.00,3.00,1.50
121263,3.00,6.50,2.17
48738,4832.00,18753.50,3.88
6094,208.00,657.00,3.16
127001,1.00,2.00,2.00
26707,11.00,38.50,3.50
68676,4.00,13.50,3.38
3170,12.00,26.50,2.21
136888,1.00,2.50,2.50
148093,1.00,3.00,3.00
513,585.00,1722.50,2.94
4254,1815.00,4027.00,2.22
70708,84.00,278.50,3.32
54875,3.00,11.00,3.67
87773,3.00,11.00,3.67
695,876.00,2794.50,3.19
4811,417.00,1466.50,3.52
50923,398.00,1213.00,3.05
58025,2722.00,8191.50,3.01
65878,6.00,21.00,3.50
26978,4.00,14.50,3.62
79592,1345.00,4523.50,3.36
8855,113.00,287.00,2.54
72537,10.00,23.00,2.30
58920,6.00,16.50,2.75
58617,9.00,14.00,1.56
139239,1.00,1.00,1.00
90899,47.00,156.50,3.33
84047,11.00,37.00,3.36
104093,20.00,72.50,3.62
45648,18.00,51.50,2.86
110316,3.00,8.50,2.83
144736,1.00,2.50,2.50
101178,1.00,3.00,3.00
6214,1459.00,5215.50,3.57
91886,79.00,254.50,3.22
110773,27.00,67.00,2.48
32721,128.00,438.50,3.43
136365,3.00,8.00,2.67
6368,248.00,911.50,3.68
77846,609.00,2396.00,3.93
60336,31.00,116.00,3.74
8615,50.00,151.50,3.03
63862,5.00,12.00,2.40
71579,1345.00,5010.00,3.72
5827,42.00,108.00,2.57
132636,1.00,2.50,2.50
98400,33.00,108.00,3.27
96413,6.00,22.50,3.75
97707,2.00,5.50,2.75
59315,16662.00,64974.00,3.90
26038,69.00,243.00,3.52
143408,3.00,10.00,3.33
115957,1.00,2.00,2.00
54988,2.00,6.00,3.00
477,4702.00,16685.00,3.55
5365,90.00,279.00,3.10
127652,5.00,20.00,4.00
26235,6.00,20.00,3.33
89732,3.00,10.50,3.50
27604,317.00,1063.50,3.35
5285,58.00,176.50,3.04
64278,134.00,498.50,3.72
75947,25.00,75.00,3.00
71241,7.00,21.50,3.07
4554,20.00,61.00,3.05
110649,8.00,22.00,2.75
94262,6.00,16.50,2.75
256,11235.00,30291.00,2.70
80831,753.00,2736.00,3.63
2487,116.00,274.50,2.37
96288,1.00,1.00,1.00
37269,11.00,35.50,3.23
120829,2.00,8.00,4.00
137670,1.00,2.00,2.00
128920,1.00,1.50,1.50
6414,59.00,182.00,3.08
107402,2.00,6.00,3.00
48825,109.00,361.50,3.32
34552,281.00,1034.50,3.68
115893,2.00,6.00,3.00
3675,2020.00,7662.00,3.79
76293,1238.00,3951.00,3.19
73042,293.00,618.00,2.11
26941,16.00,59.50,3.72
135669,1.00,2.50,2.50
2974,662.00,1176.00,1.78
80315,19.00,69.00,3.63
143178,3.00,11.50,3.83
98140,4.00,10.00,2.50
107176,4.00,13.50,3.38
103840,2.00,7.00,3.50
118446,1.00,3.50,3.50
96273,1.00,3.00,3.00
801,1785.00,5421.00,3.04
109096,9.00,29.00,3.22
1160,44.00,139.50,3.17
98819,1.00,2.50,2.50
26274,7.00,21.00,3.00
1774,19.00,45.50,2.39
114122,6.00,19.00,3.17
99448,4.00,13.00,3.25
137090,1.00,3.00,3.00
2549,1695.00,3694.50,2.18
240,848.00,2462.00,2.90
61406,190.00,727.50,3.83
26898,16.00,47.50,2.97
149470,1.00,2.00,2.00
1507,393.00,1340.00,3.41
6018,16.00,46.50,2.91
7093,165.00,566.00,3.43
138360,1.00,1.50,1.50
149130,2.00,9.50,4.75
58246,139.00,450.00,3.24
33098,12.00,40.50,3.38
140701,8.00,19.50,2.44
78653,33.00,118.50,3.59
119874,3.00,8.50,2.83
131419,3.00,5.50,1.83
90241,6.00,18.50,3.08
66036,2.00,3.50,1.75
116108,1.00,5.00,5.00
942,2809.00,11489.50,4.09
3858,805.00,2403.00,2.99
98629,18.00,61.50,3.42
140383,13.00,39.00,3.00
107579,2.00,7.50,3.75
147334,1.00,3.50,3.50
1411,6986.00,26086.50,3.73
98394,3.00,10.00,3.33
149856,1.00,3.00,3.00
39715,1107.00,2799.50,2.53
26418,18.00,66.50,3.69
82711,5.00,20.50,4.10
97888,1.00,3.50,3.50
114931,3.00,11.00,3.67
89222,4.00,15.00,3.75
3147,24849.00,99495.50,4.00
1194,2857.00,9808.00,3.43
87971,7.00,23.00,3.29
142,43.00,131.50,3.06
107002,10.00,32.50,3.25
118348,1.00,3.50,3.50
146730,5.00,15.50,3.10
131604,2.00,7.50,3.75
7767,483.00,1946.50,4.03
5568,683.00,2206.00,3.23
128606,38.00,132.00,3.47
96897,20.00,69.00,3.45
8238,50.00,168.00,3.36
130349,1.00,2.50,2.50
118133,1.00,4.50,4.50
51545,92.00,334.50,3.64
6730,207.00,583.00,2.82
7407,38.00,110.00,2.89
6365,19227.00,63683.50,3.31
135508,17.00,40.00,2.35
78157,17.00,52.50,3.09
146000,1.00,3.50,3.50
126791,1.00,3.00,3.00
104089,55.00,181.00,3.29
74271,8.00,25.50,3.19
144712,3.00,10.50,3.50
105181,5.00,8.00,1.60
107350,6.00,21.50,3.58
69842,65.00,198.00,3.05
142568,3.00,9.00,3.00
3281,357.00,1305.00,3.66
108647,19.00,66.50,3.50
25899,53.00,175.50,3.31
127728,2.00,7.00,3.50
107686,2.00,6.00,3.00
121527,1.00,4.00,4.00
68890,7.00,25.00,3.57
103600,1.00,2.00,2.00
130496,77.00,201.50,2.62
26600,3.00,8.00,2.67
100248,10.00,31.00,3.10
137579,3.00,10.00,3.33
140297,3.00,13.00,4.33
26974,373.00,1305.50,3.50
80328,15.00,53.00,3.53
140146,12.00,38.00,3.17
139881,2.00,6.00,3.00
125574,1.00,2.50,2.50
94867,81.00,248.50,3.07
44856,16.00,46.00,2.88
105622,10.00,26.50,2.65
98481,3.00,7.00,2.33
142012,1.00,3.00,3.00
113325,1.00,3.00,3.00
120841,1.00,2.50,2.50
1242,13397.00,52784.50,3.94
69714,20.00,33.00,1.65
97250,5.00,14.50,2.90
4000,631.00,2188.50,3.47
6141,154.00,396.50,2.57
81583,2.00,6.00,3.00
32116,196.00,486.50,2.48
102415,2.00,7.00,3.50
126120,3.00,9.00,3.00
1447,621.00,2031.50,3.27
79874,39.00,132.00,3.38
3938,171.00,377.50,2.21
